10011.3195309 -0.381335359589 3.51265341747 -10.656489488 0.00361734935528 1.33672412449 0.00277480286815 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/3.dat
10011.8918196 -0.342275738285 3.18109153889 -9.4468245363 0.0012354309245 1.30430334594 0.00274094641914 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/2.dat
10011.1854682 -0.337522518524 2.66643361873 -5.91074093081 0.00271658993969 1.31196901995 0.00274898918785 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/5.dat
10010.9988439 -0.403659542845 3.61486087079 -10.6613877909 0.00485374843418 1.33447098569 0.00277246332304 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/4.dat
10011.0603125 -0.396134009437 3.52404189867 -10.1077290044 0.00456964504181 1.37494293807 0.0028141910602 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/7.dat
10011.0703799 -0.39638839553 3.58786115156 -10.6515130658 0.00468062003717 1.28528347205 0.00272088823714 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/6.dat
10011.3281161 -0.339985019619 2.93418446919 -8.14122516343 0.00277612075931 1.2782715723 0.00271345614603 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/8.dat
10011.0224969 -0.338763325516 2.57828517034 -5.23768969014 0.00317190758246 1.21839575058 0.00264914316777 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/10.dat
10010.8306566 -0.463041062304 4.55982805052 -14.8946222904 0.00572213396636 1.33035736106 0.00276818684335 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/11.dat
10011.1022429 -0.298745354409 2.27130495607 -4.84286175499 0.00145676414818 1.32469670772 0.00276229126568 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/9.dat
10010.7728343 -0.46979872022 4.50222871912 -14.249254939 0.00653344541374 1.30162562899 0.00273813141083 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/12.dat
10011.4043426 -0.367249397455 3.18894466752 -8.39118738831 0.0028128111452 1.29274517136 0.00272877485092 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/14.dat
10011.0753785 -0.459106686747 4.42785032424 -13.7823103247 0.00539899298038 1.32229384336 0.00275978487164 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/13.dat
10011.0092304 -0.419441645275 3.96825571237 -12.5367838024 0.00516778299384 1.35043461443 0.002788996841 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/15.dat
10011.4295355 -0.315088704422 2.39256600434 -5.08538136756 0.00236565242932 1.28005116676 0.00271534430976 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-9/2.dat
