10012.035861 -0.26953578335 2.08897287725 -4.23703612647 -0.000509094520196 1.38541504776 0.00282488772788 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/2.dat
10011.2587132 -0.290248091448 2.00043827497 -3.34044303025 0.00196525702775 1.39264697981 0.00283225115477 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/4.dat
10011.2027453 -0.33502472738 2.65921547552 -6.00978020288 0.00259950887557 1.35575788786 0.00279448840292 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/5.dat
10011.5175439 -0.290860055316 2.17123061111 -4.30389383546 0.00138858148269 1.40865100633 0.00284847850553 10 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/3.dat
10011.2665729 -0.305828821932 2.28402211382 -4.68591551836 0.00241372204316 1.33934545098 0.00277752224072 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/6.dat
10011.5504875 -0.250230086784 1.70178877313 -2.76730281896 0.000407968765336 1.33325690658 0.00277120186596 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/8.dat
10011.0667587 -0.307416816696 2.33566003627 -4.84525782683 0.00177225306678 1.32145238293 0.00275890661779 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/9.dat
10011.2103029 -0.32599929143 2.50419325396 -5.39101862909 0.00282872282069 1.42836217599 0.00286833856679 10 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/7.dat
10011.1182439 -0.313570036508 2.3315109059 -4.63070600831 0.00233040247823 1.30870993367 0.00274557265756 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/10.dat
10011.1737685 -0.310319757701 2.37508685804 -4.93198701035 0.00185614244551 1.37433999176 0.00281357394652 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/11.dat
10011.1415331 -0.318298142507 2.40710209444 -5.01765290906 0.00256116938759 1.3487266183 0.00278723255603 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/12.dat
10011.3136036 -0.352194592309 2.91306028148 -6.97188776322 0.00268467053699 1.37029151833 0.00280942683577 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/13.dat
10011.5102398 -0.32540018556 2.62794937186 -6.00715125225 0.00168845988821 1.33033569258 0.00276816429955 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/14.dat
10011.2136346 -0.321728930065 2.52651623719 -5.76601208087 0.00277353467494 1.4064581215 0.00284626049051 10 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-8/15.dat
10011.4863446 -0.292046112938 2.06855609672 -3.63007398243 0.00176639334592 1.35882741382 0.00279765006812 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-9/2.dat
10010.8935452 -0.318573326435 2.41358104706 -4.99971370949 0.00235878610563 1.36269295176 0.00280162656365 1 /Users/zac/Research/muon_g2_2015/nmr/candella-lab-pulse-data/06_22_15/run-9/3.dat
