21381.7735408 1.56886780723 0.00162798219879
21381.7208242 1.9716390557 0.00182503073293
21381.9410797 1.49987311086 0.00159178253638
21381.554909 1.47930607969 0.00158083119395
21381.6210727 1.50192277642 0.00159286979768
21381.8421881 1.65734218445 0.00167325668336
21381.9744904 1.71582388338 0.0017025223834
21381.7086801 1.49505820529 0.00158922550558
21381.457511 1.94871165941 0.00181438843011
21381.5934812 1.54984698853 0.00161808334583
21381.6618937 1.58728786056 0.00163751136721
21381.6235386 1.62655946183 0.00165764469543
21381.8224684 1.59184847955 0.00163986214081
21381.5094448 1.40383993437 0.00153998067952
21381.7460893 4.25436021881 0.00268085673289
21381.8815435 1.2841654022 0.00147287862158
21381.7186965 1.47627504804 0.00157921083749
21381.5644534 3.9561868637 0.00258520432797
21381.5689342 1.36947780056 0.00152101667182
21381.5435953 1.59778727166 0.00164291825266
21381.9056508 1.56020278118 0.00162348021334
21381.7681759 1.52380281417 0.00160443032421
21381.7031649 4.59655656785 0.00278658811586
21381.5807412 1.45027507256 0.00156524262869
21381.4792078 2.09535165907 0.00188141644675
21381.5799413 1.48622632269 0.0015845244701
21381.8376239 1.47707277612 0.00157963745538
21381.665785 3.92728457186 0.00257574379201
21381.7498893 1.47566228395 0.00157888305842
21381.4240034 1.54229985989 0.00161413883186
21381.9576834 1.47972731431 0.00158105624996
21381.9064582 2.00680193822 0.0018412329232
21381.7240115 1.51998047955 0.00160241676964
21381.5614147 1.46982145024 0.00157575526387
21381.5827726 3.81368597468 0.0025382181241
21382.0264531 1.43681668995 0.00155796306694
21381.6568671 2.0883647715 0.00187827706403
21381.5207641 1.81237200346 0.00174976670513
21381.8890702 1.48273641604 0.00158266301318
21381.7232284 1.4994659202 0.00159156645044
21381.8086322 1.57591759733 0.00163163581083
21381.6291788 1.65827771431 0.00167372887334
21381.4464797 4.00132469756 0.00259991035295
21381.7766641 1.52753024496 0.00160639145402
21381.6089393 1.98851215238 0.00183282331481
21381.4596661 2.23831054847 0.00194453895024
21381.6898706 1.51488275663 0.00159972741365
21381.5898301 1.33453390699 0.00150148598325
21381.751055 2.0395695818 0.00185620414939
21381.6828549 1.3829410923 0.00152847491893
21381.6680682 1.58805085572 0.00163790488851
21381.9199592 1.55138475836 0.00161888588404
21381.4531763 3.93342662382 0.00257775716425
21381.9654752 1.55113870915 0.00161875750151
21381.5356847 3.98917786467 0.0025959610758
21381.6825277 1.56636684468 0.00162668408227
21381.993965 1.85563677888 0.00177052866281
21381.8673197 1.52468315727 0.00160489371922
21381.5291003 3.82932702115 0.00254341778729
21382.0626876 4.14339876769 0.00264566494096
21381.9429121 1.80077686346 0.00174416042097
21381.68257 1.48733397999 0.00158511481869
21381.9384939 1.60190238062 0.00164503256419
21382.0172447 1.52691947987 0.0016060702735
21381.6824607 1.36189252636 0.00151679851338
21381.6549492 1.51574589617 0.00160018308962
21381.534158 1.52648651109 0.00160584255108
21381.7367486 1.51149875297 0.00159793964822
21381.750683 1.94229622199 0.0018113993549
21381.660534 1.55996563134 0.00162335682467
21381.655695 1.45592705126 0.00156828967667
21381.5231781 1.73313950306 0.00171109151067
21381.8274551 1.50792257355 0.00159604818024
21382.0832687 1.49860852159 0.00159111135441
21381.4045171 4.1194795223 0.00263801736623
21381.6858426 1.5115227213 0.0015979523177
21381.7288169 1.9506557968 0.00181529326922
21381.6495939 1.60715326511 0.00164772648896
21381.5756795 1.45865489452 0.00156975817279
21381.9280623 1.60952282144 0.00164894072993
21381.5966942 1.5286855426 0.00160699881007
21381.5045817 4.15063166707 0.00264797312871
21381.4210527 1.51569231184 0.0016001548047
21381.6403689 1.50204715457 0.00159293575117
21381.614749 1.59752520784 0.0016427835141
21381.561412 1.54983823349 0.00161807877557
21381.575422 1.57193091601 0.00162957068664
21381.5992832 1.79802049431 0.00174282505534
21382.105269 1.48795270221 0.00158544448364
21382.0246787 1.48777934965 0.00158535212557
21382.1281492 4.49466140262 0.0027555288747
21381.7854925 1.50236279917 0.00159310311447
21381.7398293 2.00878054579 0.00184214038193
21382.2734851 1.94799580909 0.00181405514585
21381.7835064 1.5206226364 0.00160275522605
21381.6530478 1.49502803498 0.0015892094702
21381.9135883 1.55248151186 0.00161945801969
21382.1229826 1.39701216822 0.00153623116231
21381.9593726 1.50718110291 0.00159565573025
