# FIT DURATION: 0.013
# RUN	 PULSE	 FULL FIT FREQ	 FULL FIT CHISQ	 FULL FIT RMS	 NOISE		 PHASE FREQ	 PHASE - FULL	 PHASE-FILT FREQ	 PHASE-FILT - FULL
8	 37	 9685.450	 1.28676	 2.5415e-03	 2.2405e-03	 9685.98394	 0.53444	 9686.02928		 0.57978
8	 38	 9685.473	 1.20973	 2.4893e-03	 2.2633e-03	 9685.34954	 -0.12331	 9685.64214		 0.16929
8	 39	 9685.395	 1.23125	 2.5516e-03	 2.2995e-03	 9685.84983	 0.45511	 9685.34468		 -0.05003
8	 41	 9685.267	 1.19471	 2.5174e-03	 2.3032e-03	 9685.53012	 0.26360	 9685.40015		 0.13363
8	 42	 9685.753	 1.14277	 2.4940e-03	 2.3330e-03	 9686.11404	 0.36151	 9685.64055		 -0.11199
8	 43	 9685.150	 1.21100	 2.4734e-03	 2.2476e-03	 9685.15582	 0.00535	 9685.15564		 0.00517
8	 44	 9685.566	 1.18668	 2.4695e-03	 2.2670e-03	 9685.43757	 -0.12817	 9685.58821		 0.02247
8	 46	 9685.780	 1.42188	 2.6211e-03	 2.1981e-03	 9685.71126	 -0.06833	 9685.57416		 -0.20543
8	 47	 9685.578	 1.27477	 2.5477e-03	 2.2565e-03	 9685.48897	 -0.08937	 9685.51969		 -0.05865
8	 48	 9685.431	 1.19199	 2.4575e-03	 2.2509e-03	 9685.82515	 0.39413	 9685.61323		 0.18221
8	 49	 9685.195	 1.20550	 2.5666e-03	 2.3376e-03	 9685.62134	 0.42658	 9685.26266		 0.06790
8	 51	 9685.243	 1.29363	 2.5791e-03	 2.2676e-03	 9685.40109	 0.15846	 9684.83461		 -0.40802
8	 52	 9685.730	 1.25927	 2.5460e-03	 2.2688e-03	 9685.39661	 -0.33323	 9685.46978		 -0.26006
8	 53	 9685.619	 1.20132	 2.5158e-03	 2.2953e-03	 9685.41966	 -0.19906	 9685.47664		 -0.14209
8	 54	 9685.393	 1.19664	 2.4783e-03	 2.2655e-03	 9685.89701	 0.50403	 9685.64527		 0.25228
8	 56	 9685.312	 1.18054	 2.4953e-03	 2.2966e-03	 9685.62394	 0.31157	 9685.75818		 0.44580
8	 57	 9685.464	 1.16787	 2.5080e-03	 2.3207e-03	 9685.82054	 0.35604	 9685.66202		 0.19752
8	 58	 9685.508	 1.10039	 2.4713e-03	 2.3559e-03	 9685.49889	 -0.00917	 9685.50292		 -0.00515
8	 59	 9685.308	 1.20546	 2.4856e-03	 2.2639e-03	 9685.50901	 0.20146	 9685.33980		 0.03225
8	 61	 9685.868	 1.24345	 2.5172e-03	 2.2574e-03	 9686.29300	 0.42485	 9686.00043		 0.13228
8	 62	 9685.720	 1.24466	 2.4855e-03	 2.2278e-03	 9685.63883	 -0.08110	 9685.46502		 -0.25491
8	 63	 9686.053	 1.28480	 2.5341e-03	 2.2357e-03	 9685.79734	 -0.25523	 9685.89074		 -0.16182
8	 64	 9685.227	 1.18657	 2.4504e-03	 2.2495e-03	 9685.31060	 0.08390	 9685.40137		 0.17466
8	 66	 9685.317	 1.12777	 2.4955e-03	 2.3499e-03	 9685.31281	 -0.00404	 9685.19395		 -0.12290
8	 67	 9685.646	 1.18835	 2.4336e-03	 2.2325e-03	 9685.11607	 -0.52978	 9685.23887		 -0.40697
8	 68	 9684.970	 1.11018	 2.4440e-03	 2.3196e-03	 9685.31974	 0.34966	 9684.81664		 -0.15344
8	 69	 9685.713	 1.23324	 2.5440e-03	 2.2909e-03	 9686.64060	 0.92714	 9685.92467		 0.21122
#8	 71	 9686.915	 3.61700	 2.2227e-03	 1.1687e-03	 8860.36416	 -826.55121	 8252.11891		 -1434.79647
8	 72	 9685.817	 1.23557	 2.5472e-03	 2.2915e-03	 9686.18283	 0.36604	 9685.83283		 0.01604
8	 73	 9685.712	 1.22017	 2.5653e-03	 2.3224e-03	 9685.74474	 0.03249	 9686.22749		 0.51524
8	 74	 9685.542	 1.27722	 2.5667e-03	 2.2711e-03	 9685.47717	 -0.06531	 9685.59523		 0.05274
8	 76	 9685.630	 1.24614	 2.5408e-03	 2.2761e-03	 9686.57826	 0.94820	 9685.62153		 -0.00852
8	 77	 9685.797	 1.16262	 2.4651e-03	 2.2862e-03	 9685.98146	 0.18413	 9685.79146		 -0.00588
8	 78	 9685.349	 1.11524	 2.4594e-03	 2.3289e-03	 9685.47438	 0.12499	 9685.45279		 0.10340
8	 79	 9685.824	 1.15678	 2.5319e-03	 2.3541e-03	 9686.28833	 0.46409	 9686.13306		 0.30882
8	 81	 9685.572	 1.27979	 2.5426e-03	 2.2476e-03	 9685.85350	 0.28146	 9685.62330		 0.05125
8	 82	 9685.479	 1.23961	 2.5420e-03	 2.2831e-03	 9685.45879	 -0.02027	 9685.46879		 -0.01026
8	 83	 9685.435	 1.29281	 2.5511e-03	 2.2437e-03	 9685.43319	 -0.00163	 9685.50309		 0.06827
8	 84	 9685.490	 1.19870	 2.4563e-03	 2.2435e-03	 9685.77769	 0.28804	 9685.70453		 0.21487
8	 86	 9685.940	 1.16327	 2.4895e-03	 2.3082e-03	 9686.24125	 0.30132	 9686.03619		 0.09626
8	 87	 9685.882	 1.29256	 2.5655e-03	 2.2565e-03	 9686.12002	 0.23821	 9685.99517		 0.11337
8	 88	 9685.748	 1.22831	 2.5260e-03	 2.2791e-03	 9685.95558	 0.20800	 9685.77011		 0.02254
8	 89	 9685.749	 1.17828	 2.4810e-03	 2.2856e-03	 9685.93861	 0.18969	 9686.02927		 0.28034
8	 91	 9685.624	 1.12685	 2.4444e-03	 2.3027e-03	 9685.87892	 0.25490	 9685.91500		 0.29098
8	 92	 9685.268	 1.23848	 2.5319e-03	 2.2751e-03	 9685.84696	 0.57943	 9685.93453		 0.66700
8	 93	 9685.180	 1.25112	 2.5112e-03	 2.2451e-03	 9685.64837	 0.46851	 9685.54170		 0.36184
8	 94	 9685.561	 1.15422	 2.5216e-03	 2.3471e-03	 9686.01980	 0.45854	 9685.59441		 0.03316
8	 96	 9685.378	 1.21736	 2.5001e-03	 2.2659e-03	 9685.09266	 -0.28494	 9685.25846		 -0.11915
8	 97	 9685.731	 1.25756	 2.5700e-03	 2.2918e-03	 9685.60943	 -0.12177	 9685.85086		 0.11966
8	 98	 9685.638	 1.19504	 2.5381e-03	 2.3217e-03	 9685.45770	 -0.18050	 9685.70479		 0.06659
8	 99	 9685.659	 1.23767	 2.5283e-03	 2.2726e-03	 9686.53407	 0.87475	 9685.67389		 0.01457
