21383.1628201 1.45693497943 0.00156914630141 12.3223467751 247.658468798 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.0909735 1.51544903376 0.00160034648344 12.4698295972 251.940720218 2 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21383.4112672 1.52576596939 0.00160578469549 12.4878905948 249.978629737 2 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21383.1845946 1.54243390211 0.0016145319119 12.5122304517 249.335658693 2 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21382.9675321 1.80967515142 0.00174881417135 12.3584491515 248.18547443 10 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21383.303231 1.72725793924 0.00170852741193 12.6693745835 252.304174879 2 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21383.159562 1.56480144242 0.0016261963097 12.3447710974 247.070082059 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.1068905 1.49488661974 0.00158945222871 12.5850954236 250.225775535 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.1453754 1.5738999922 0.00163091722255 12.6447537747 250.323329689 2 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21383.1740499 1.50177197017 0.00159310848017 12.506388437 249.225527915 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.0641919 1.46167390272 0.00157169618425 12.2652465149 248.688224257 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.6175274 1.62041887801 0.00165484377022 12.4997925674 248.678045396 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.5758724 1.44690359283 0.00156373497495 12.6252398549 250.239046514 2 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21383.6008405 1.47491672864 0.00157879994661 12.2448299655 248.62435539 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.3201784 1.46608050773 0.00157406354956 12.3052084209 249.830763499 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.282396 1.43222162013 0.00155578100581 12.5838645548 249.83718661 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.3523964 1.43466305157 0.00155710646943 12.4467288947 249.758523918 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.8134615 1.49745276329 0.00159081588185 12.2872311457 248.284499409 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.2413699 1.51676819815 0.00160104286478 12.6669547132 251.213904014 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.710376 1.40723516452 0.00154215026117 12.6669642733 249.652558143 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.4046146 1.56538194123 0.00162649791905 12.2382868053 247.596209569 2 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21383.4430004 1.51158832832 0.00159830668986 12.6125844027 252.055791898 2 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21383.0319459 1.58600372923 0.00163717631989 12.3441209431 248.036914727 2 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
