21382.9400234 1.19796428648 0.00142287021339 12.3159149565 298.423008752 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21382.9854173 1.36568400322 0.00151921228452 12.2897795679 283.740149619 2 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21382.822621 1.24523823177 0.00145067315812 14.3722728275 264.383397985 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21382.8116049 1.28775812932 0.0014752326049 12.3622831261 295.029258275 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.2045562 1.40509663607 0.00154097803844 13.8390497833 250.039854019 2 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21383.1727339 1.26870214005 0.00146427682379 31.3718389732 148.813861491 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21382.7165754 1.13534876348 0.00138518569524 18.5734162567 207.430124792 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.1450505 1.25879798745 0.00145855017013 14.1186530387 254.68516567 7 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21382.9300366 1.28703959542 0.0014748209777 13.5901184936 274.068969339 2 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21382.9357058 1.19174870674 0.00141917416633 29.9902519521 159.426410008 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21382.8304972 1.2210072206 0.00143648954149 12.5399942019 277.166588571 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21382.9745234 1.24993113509 0.0014534041483 172.580637364 62.5749512216 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.0990106 1.28335806555 0.00147271013128 14.8478371526 239.412195766 2 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21382.9230626 1.20394265081 0.00142641616644 10.971577161 313.8409887 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21382.676075 1.15881146975 0.00139942537632 13.0184285756 280.697437121 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21382.8545113 1.36864487752 0.00152085825869 14.8892615099 249.941280232 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.0137714 1.22187956995 0.00143700260028 10.5127967443 350.183067693 2 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21382.8305561 1.13012027229 0.00138199249642 20.5869361142 197.402945106 2 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21382.8463586 1.37990956697 0.00152710417725 15.7461232757 243.110439825 2 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21383.184966 1.21037668617 0.00143022256996 14.2122276029 250.498707721 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.536502 1.46262768214 0.00157220888651 8.87745176746 1299.76426318 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21382.9213659 1.36421896086 0.00151839719568 14.2004639084 256.122421496 10 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21382.7991805 1.13480391808 0.00138485328521 13.9310853255 246.775360511 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21382.6944511 2.00896824864 0.00184259500167 20.2297649176 196.225737994 10 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
