21383.3195124 1.5211748122 0.00160336690518 12.5075792487 257.64615876 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.2123656 1.49334491985 0.00158863240385 12.8772796053 259.862472035 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.0570936 1.43292855744 0.00155616492123 12.9378505045 261.564909913 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.1692858 1.60001106758 0.00164439007057 12.6227162407 258.399267888 2 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21383.0646771 1.48508706727 0.0015842339296 12.8087113873 258.951579474 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.2232059 1.6435788755 0.00166662782276 12.4481930499 254.884983056 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.3466597 1.67817262846 0.00168407593122 12.4375114456 254.135022957 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21382.8633024 1.47978982565 0.00158140595843 12.3062917913 256.599906237 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.1790375 1.55871668343 0.00162303148306 12.7328539323 260.187937912 2 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21383.0704643 1.59249508428 0.00164052329835 12.6534671764 256.730196004 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.0337758 1.53582698692 0.0016110703299 12.6735842602 257.175227566 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.2227486 1.56496586281 0.00162628174316 12.5078226117 257.232140468 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21382.9338345 1.47141732358 0.00157692589454 12.7109588241 257.002319284 2 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21382.9997053 1.60365743102 0.00164626275498 12.520779148 259.787413932 2 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21383.3253778 1.39386629139 0.00153480749035 12.837877569 -260.221568037 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.1730165 1.60880131714 0.00164890091454 12.5219974009 256.905418739 2 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21383.1210309 1.48971854458 0.00158670234774 12.5885245939 256.232656817 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.0146664 1.6021428893 0.00164548518161 12.8901718757 260.49720847 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21382.9429355 1.45300944944 0.00156703094084 12.6555422531 -257.182368817 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.0115852 1.54138492748 0.0016139828151 12.9962359482 260.999188114 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.31876 1.55862393946 0.00162298319698 12.707896106 -257.821502326 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.2279683 1.56338695252 0.00162546114988 12.9554398733 258.878501963 2 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21383.0520871 1.56400982094 0.00162578491732 12.6045009073 257.775088917 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21382.9499829 1.48656019134 0.00158501947098 12.2383920847 -253.356918581 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21382.9961782 1.49070969488 0.00158723009811 12.5601495431 -257.432276334 1 # ((Model(envelope3_func) * Model(harmonics5_func)) + Model(offset_func))
21383.129084 1.54372057686 0.00161520518043 12.3024310993 253.889486031 2 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
21382.8298215 1.51832691443 0.00160186531437 12.2665764842 254.622542093 2 # ((Model(envelope3_func) * Model(harmonics4_func)) + Model(offset_func))
