# FIT DURATION: 0.017
# RUN	 PULSE	 FULL FIT FREQ	 FULL FIT CHISQ	 FULL FIT RMS	 NOISE		 PHASE FREQ	 PHASE - FULL	 PHASE-FILT FREQ	 PHASE-FILT - FULL
8	 24	 9685.196	 1.03482	 2.3532e-03	 2.3133e-03	 9685.05123	 -0.14472	 9685.67899		 0.48304
8	 26	 9685.412	 1.17189	 2.4419e-03	 2.2558e-03	 9685.83419	 0.42212	 9685.59399		 0.18192
8	 27	 9685.865	 1.17603	 2.4204e-03	 2.2319e-03	 9685.59106	 -0.27433	 9685.78271		 -0.08268
8	 28	 9685.391	 1.07345	 2.3797e-03	 2.2968e-03	 9685.40700	 0.01557	 9685.17580		 -0.21562
8	 29	 9685.442	 1.17296	 2.4625e-03	 2.2737e-03	 9685.09543	 -0.34646	 9685.86006		 0.41817
8	 31	 9685.418	 1.07335	 2.3721e-03	 2.2896e-03	 9686.42190	 1.00417	 9685.81402		 0.39629
8	 32	 9685.501	 1.10509	 2.4089e-03	 2.2915e-03	 9685.96153	 0.46032	 9685.57639		 0.07518
8	 33	 9685.335	 1.09710	 2.3778e-03	 2.2702e-03	 9685.84169	 0.50693	 9684.99545		 -0.33931
8	 34	 9685.233	 1.15683	 2.4141e-03	 2.2445e-03	 9685.62541	 0.39258	 9685.74051		 0.50767
8	 36	 9685.564	 1.08539	 2.3912e-03	 2.2952e-03	 9685.27374	 -0.29032	 9685.36396		 -0.20010
8	 37	 9685.499	 1.14539	 2.4001e-03	 2.2426e-03	 9685.54836	 0.04979	 9685.68280		 0.18424
8	 38	 9685.424	 1.10778	 2.3798e-03	 2.2611e-03	 9685.71210	 0.28768	 9685.91425		 0.48983
8	 39	 9685.297	 1.10590	 2.4169e-03	 2.2982e-03	 9685.62014	 0.32345	 9685.44327		 0.14657
8	 41	 9685.242	 1.06607	 2.3782e-03	 2.3033e-03	 9685.58455	 0.34299	 9685.80350		 0.56194
8	 42	 9685.691	 1.06501	 2.4087e-03	 2.3341e-03	 9684.64407	 -1.04686	 9686.00718		 0.31625
8	 43	 9685.173	 1.12740	 2.3826e-03	 2.2439e-03	 9685.18469	 0.01199	 9685.10143		 -0.07127
8	 44	 9685.399	 1.09561	 2.3727e-03	 2.2668e-03	 9685.76906	 0.36999	 9685.32120		 -0.07788
8	 46	 9685.773	 1.21169	 2.4133e-03	 2.1924e-03	 9685.80160	 0.02814	 9686.02151		 0.24805
8	 47	 9685.555	 1.14811	 2.4170e-03	 2.2557e-03	 9686.20868	 0.65393	 9686.11711		 0.56236
8	 48	 9685.508	 1.10441	 2.3619e-03	 2.2475e-03	 9685.88883	 0.38104	 9685.12747		 -0.38032
8	 49	 9685.196	 1.08796	 2.4335e-03	 2.3330e-03	 9686.16736	 0.97093	 9685.71634		 0.51991
8	 51	 9685.266	 1.17083	 2.4512e-03	 2.2653e-03	 9685.95799	 0.69247	 9685.41204		 0.14652
8	 52	 9685.707	 1.15054	 2.4313e-03	 2.2667e-03	 9685.05207	 -0.65457	 9685.49144		 -0.21519
8	 53	 9685.530	 1.11074	 2.4131e-03	 2.2896e-03	 9685.53002	 -0.00001	 9685.83087		 0.30084
8	 54	 9685.462	 1.09458	 2.3713e-03	 2.2666e-03	 9685.04835	 -0.41411	 9685.37252		 -0.08994
8	 56	 9685.403	 1.08832	 2.3990e-03	 2.2996e-03	 9684.93430	 -0.46822	 9685.14305		 -0.25948
8	 57	 9685.474	 1.07981	 2.4060e-03	 2.3154e-03	 9685.36516	 -0.10925	 9685.24635		 -0.22806
8	 58	 9685.511	 1.00103	 2.3598e-03	 2.3586e-03	 9685.82064	 0.31007	 9685.97942		 0.46886
8	 59	 9685.347	 1.10799	 2.3846e-03	 2.2654e-03	 9685.85645	 0.50980	 9685.62148		 0.27483
8	 61	 9685.759	 1.13793	 2.4086e-03	 2.2579e-03	 9685.03038	 -0.72907	 9685.24761		 -0.51184
8	 62	 9685.656	 1.16197	 2.4032e-03	 2.2294e-03	 9685.14011	 -0.51551	 9685.84035		 0.18472
8	 63	 9686.014	 1.17212	 2.4208e-03	 2.2360e-03	 9686.35670	 0.34276	 9685.73495		 -0.27900
8	 64	 9685.293	 1.08641	 2.3465e-03	 2.2512e-03	 9684.92084	 -0.37251	 9685.00237		 -0.29097
8	 66	 9685.317	 1.06239	 2.4230e-03	 2.3507e-03	 9684.85913	 -0.45779	 9685.14034		 -0.17657
8	 67	 9685.553	 1.12162	 2.3638e-03	 2.2320e-03	 9685.26503	 -0.28838	 9685.48232		 -0.07108
8	 68	 9684.991	 1.05465	 2.3839e-03	 2.3213e-03	 9684.93511	 -0.05612	 9685.27032		 0.27908
8	 69	 9685.736	 1.10828	 2.4084e-03	 2.2877e-03	 9685.42459	 -0.31179	 9686.17957		 0.44319
#8	 71	 9697.448	 3.83635	 2.2910e-03	 1.1697e-03	 9320.73720	 -376.71058	 9642.16511		 -55.28267
8	 72	 9685.825	 1.12356	 2.4285e-03	 2.2911e-03	 9685.88214	 0.05763	 9686.35016		 0.52565
8	 73	 9685.876	 1.08830	 2.4271e-03	 2.3266e-03	 9686.55752	 0.68193	 9685.75509		 -0.12049
8	 74	 9685.510	 1.15721	 2.4398e-03	 2.2680e-03	 9685.21538	 -0.29470	 9685.51122		 0.00113
8	 76	 9685.634	 1.13279	 2.4227e-03	 2.2763e-03	 9685.73281	 0.09845	 9685.77254		 0.13818
8	 77	 9685.687	 1.08303	 2.3810e-03	 2.2880e-03	 9685.28398	 -0.40271	 9685.60937		 -0.07732
8	 78	 9685.320	 1.03549	 2.3684e-03	 2.3274e-03	 9685.85822	 0.53792	 9685.30630		 -0.01400
8	 79	 9685.821	 1.07072	 2.4342e-03	 2.3524e-03	 9685.66502	 -0.15579	 9686.10078		 0.27997
8	 81	 9685.583	 1.17575	 2.4412e-03	 2.2514e-03	 9684.80455	 -0.77866	 9685.46307		 -0.12014
8	 82	 9685.414	 1.13000	 2.4281e-03	 2.2841e-03	 9685.60096	 0.18730	 9685.06996		 -0.34371
8	 83	 9685.473	 1.15019	 2.4029e-03	 2.2405e-03	 9685.77655	 0.30401	 9685.76006		 0.28752
8	 84	 9685.444	 1.11900	 2.3731e-03	 2.2434e-03	 9684.28248	 -1.16201	 9684.55331		 -0.89118
8	 86	 9685.891	 1.06880	 2.3857e-03	 2.3077e-03	 9685.69124	 -0.20023	 9685.85153		 -0.03994
8	 87	 9685.797	 1.15850	 2.4255e-03	 2.2535e-03	 9685.66222	 -0.13448	 9685.38076		 -0.41594
8	 88	 9685.672	 1.10420	 2.3963e-03	 2.2804e-03	 9685.19476	 -0.47692	 9685.21717		 -0.45451
8	 89	 9685.723	 1.10188	 2.3946e-03	 2.2812e-03	 9685.48696	 -0.23643	 9684.74290		 -0.98049
8	 91	 9685.558	 1.05743	 2.3699e-03	 2.3046e-03	 9685.48857	 -0.06951	 9685.35691		 -0.20116
8	 92	 9685.298	 1.11878	 2.4066e-03	 2.2752e-03	 9684.75661	 -0.54115	 9685.42746		 0.12969
8	 93	 9685.252	 1.14982	 2.4088e-03	 2.2464e-03	 9685.06741	 -0.18432	 9685.22910		 -0.02263
8	 94	 9685.522	 1.07038	 2.4312e-03	 2.3499e-03	 9685.95695	 0.43517	 9686.23657		 0.71478
8	 96	 9685.390	 1.13668	 2.4152e-03	 2.2654e-03	 9685.11136	 -0.27891	 9685.68694		 0.29667
8	 97	 9685.744	 1.16146	 2.4645e-03	 2.2868e-03	 9685.97564	 0.23192	 9685.91628		 0.17255
8	 98	 9685.562	 1.09368	 2.4295e-03	 2.3231e-03	 9685.14774	 -0.41417	 9685.34477		 -0.21713
8	 99	 9685.643	 1.12813	 2.4132e-03	 2.2720e-03	 9685.23278	 -0.40972	 9685.77151		 0.12901
8	 101	 9685.504	 1.07464	 2.3897e-03	 2.3052e-03	 9685.39193	 -0.11191	 9685.14247		 -0.36136
8	 102	 9685.391	 1.04834	 2.3693e-03	 2.3140e-03	 9686.41450	 1.02327	 9686.41589		 1.02466
8	 103	 9685.447	 1.07248	 2.4185e-03	 2.3353e-03	 9685.09752	 -0.34990	 9685.33116		 -0.11626
8	 104	 9685.582	 1.16419	 2.4406e-03	 2.2619e-03	 9686.33111	 0.74953	 9685.59720		 0.01562
8	 106	 9685.323	 1.11065	 2.3744e-03	 2.2530e-03	 9686.04464	 0.72133	 9685.19537		 -0.12793
8	 107	 9685.676	 1.22395	 2.4481e-03	 2.2128e-03	 9686.48493	 0.80909	 9686.12837		 0.45253
8	 108	 9685.310	 1.05505	 2.3736e-03	 2.3108e-03	 9686.54491	 1.23514	 9686.45535		 1.14557
8	 109	 9685.483	 1.00916	 2.3572e-03	 2.3465e-03	 9684.74932	 -0.73350	 9685.47020		 -0.01262
#8	 111	 9692.647	 3.84682	 2.3375e-03	 1.1918e-03	 11371.91514	 1679.26780	 12713.51388		 3020.86654
8	 112	 9685.543	 1.15670	 2.4341e-03	 2.2632e-03	 9686.41314	 0.86990	 9685.98683		 0.44359
8	 113	 9685.716	 1.07542	 2.3923e-03	 2.3069e-03	 9685.51193	 -0.20407	 9685.66861		 -0.04738
8	 114	 9685.504	 1.15107	 2.4221e-03	 2.2576e-03	 9684.93615	 -0.56771	 9685.30386		 -0.20000
8	 116	 9685.326	 1.06630	 2.3458e-03	 2.2717e-03	 9684.43344	 -0.89244	 9684.93205		 -0.39383
8	 117	 9685.566	 1.06868	 2.3478e-03	 2.2711e-03	 9684.86551	 -0.70003	 9685.48775		 -0.07779
8	 118	 9685.264	 1.11223	 2.4138e-03	 2.2888e-03	 9685.36388	 0.09955	 9685.26602		 0.00169
8	 119	 9685.486	 1.05508	 2.3688e-03	 2.3062e-03	 9685.92545	 0.43979	 9685.76057		 0.27491
8	 121	 9685.904	 1.06100	 2.3838e-03	 2.3142e-03	 9686.19563	 0.29152	 9686.50568		 0.60157
8	 122	 9685.044	 1.04312	 2.3559e-03	 2.3067e-03	 9684.50689	 -0.53676	 9684.66398		 -0.37967
8	 123	 9685.409	 1.11569	 2.3813e-03	 2.2544e-03	 9686.07194	 0.66332	 9685.95243		 0.54382
8	 124	 9685.554	 1.10514	 2.3620e-03	 2.2468e-03	 9684.82722	 -0.72655	 9685.55761		 0.00384
8	 126	 9685.150	 0.99465	 2.3596e-03	 2.3659e-03	 9685.37402	 0.22388	 9684.99059		 -0.15955
8	 127	 9685.457	 0.93896	 2.3157e-03	 2.3897e-03	 9684.97729	 -0.48000	 9686.27809		 0.82081
8	 128	 9685.733	 1.07143	 2.4270e-03	 2.3447e-03	 9685.05886	 -0.67430	 9685.38610		 -0.34707
8	 129	 9685.209	 1.13060	 2.4039e-03	 2.2608e-03	 9685.12075	 -0.08874	 9685.03059		 -0.17890
8	 131	 9685.409	 1.15524	 2.4479e-03	 2.2775e-03	 9686.17629	 0.76755	 9685.73809		 0.32936
8	 132	 9685.733	 1.09718	 2.3905e-03	 2.2822e-03	 9685.58315	 -0.14968	 9685.61411		 -0.11872
8	 133	 9685.697	 1.12224	 2.4029e-03	 2.2682e-03	 9685.71053	 0.01388	 9684.75686		 -0.93979
8	 134	 9685.420	 0.97973	 2.3161e-03	 2.3399e-03	 9685.25383	 -0.16655	 9685.00031		 -0.42008
8	 136	 9685.281	 1.10725	 2.3918e-03	 2.2730e-03	 9685.55651	 0.27540	 9685.20481		 -0.07630
8	 137	 9685.573	 1.06923	 2.3424e-03	 2.2653e-03	 9685.67722	 0.10455	 9685.75905		 0.18638
8	 138	 9685.254	 1.11644	 2.4340e-03	 2.3036e-03	 9684.53892	 -0.71510	 9685.45393		 0.19991
8	 139	 9685.299	 1.14570	 2.4005e-03	 2.2427e-03	 9685.67471	 0.37600	 9684.91379		 -0.38491
8	 141	 9685.549	 1.10357	 2.4136e-03	 2.2975e-03	 9685.12261	 -0.42637	 9685.75518		 0.20619
8	 142	 9685.295	 1.11801	 2.4245e-03	 2.2929e-03	 9685.71650	 0.42114	 9685.75777		 0.46241
8	 143	 9685.175	 1.08055	 2.3613e-03	 2.2716e-03	 9683.97316	 -1.20138	 9684.47372		 -0.70082
8	 144	 9685.845	 1.13621	 2.4181e-03	 2.2685e-03	 9686.28875	 0.44400	 9685.80859		 -0.03616
8	 146	 9685.525	 1.04947	 2.3512e-03	 2.2951e-03	 9685.04090	 -0.48402	 9685.42506		 -0.09986
8	 147	 9685.347	 1.14918	 2.4690e-03	 2.3031e-03	 9685.51994	 0.17265	 9685.72103		 0.37373
8	 148	 9685.751	 1.15823	 2.4365e-03	 2.2639e-03	 9685.45992	 -0.29060	 9685.32298		 -0.42754
8	 149	 9685.432	 1.09848	 2.4173e-03	 2.3064e-03	 9685.97531	 0.54348	 9685.30229		 -0.12953
#8	 151	 9689.675	 3.96070	 2.3570e-03	 1.1843e-03	 11435.22660	 1745.55209	 14291.76568		 4602.09116
8	 152	 9685.669	 1.11299	 2.4178e-03	 2.2918e-03	 9684.32433	 -1.34440	 9685.40148		 -0.26724
8	 153	 9685.815	 1.11486	 2.4285e-03	 2.3000e-03	 9685.82972	 0.01503	 9685.80059		 -0.01410
8	 154	 9685.657	 1.16565	 2.4203e-03	 2.2417e-03	 9686.38033	 0.72294	 9685.85983		 0.20243
8	 156	 9685.608	 1.14463	 2.4029e-03	 2.2460e-03	 9685.71229	 0.10384	 9685.50544		 -0.10301
8	 157	 9685.804	 1.18271	 2.4519e-03	 2.2546e-03	 9685.79149	 -0.01226	 9686.31205		 0.50830
8	 158	 9685.274	 1.09461	 2.3900e-03	 2.2844e-03	 9684.75442	 -0.51922	 9685.60452		 0.33088
8	 159	 9685.489	 1.17869	 2.4383e-03	 2.2459e-03	 9684.96972	 -0.51925	 9685.91824		 0.42927
8	 161	 9685.780	 1.05912	 2.3990e-03	 2.3311e-03	 9686.63244	 0.85214	 9686.10825		 0.32796
8	 162	 9685.569	 1.11506	 2.4051e-03	 2.2776e-03	 9685.65506	 0.08557	 9686.04912		 0.47963
8	 163	 9685.545	 1.04868	 2.3200e-03	 2.2655e-03	 9686.62593	 1.08061	 9685.82107		 0.27575
8	 164	 9685.605	 1.07603	 2.3861e-03	 2.3003e-03	 9686.31437	 0.70892	 9686.32854		 0.72309
8	 166	 9685.390	 1.13484	 2.3986e-03	 2.2516e-03	 9685.77386	 0.38434	 9685.72710		 0.33757
8	 167	 9685.358	 1.05477	 2.4012e-03	 2.3380e-03	 9685.65707	 0.29929	 9685.66055		 0.30277
8	 168	 9685.400	 1.07242	 2.3854e-03	 2.3034e-03	 9686.13356	 0.73405	 9686.27509		 0.87558
8	 169	 9685.403	 1.13134	 2.4222e-03	 2.2773e-03	 9684.98221	 -0.42126	 9684.96194		 -0.44153
8	 171	 9685.638	 1.08030	 2.3915e-03	 2.3009e-03	 9685.34033	 -0.29786	 9685.12292		 -0.51527
8	 172	 9685.274	 1.10339	 2.4254e-03	 2.3090e-03	 9685.20940	 -0.06480	 9684.55678		 -0.71742
8	 173	 9685.759	 1.05598	 2.3739e-03	 2.3101e-03	 9685.65418	 -0.10432	 9685.73943		 -0.01907
8	 174	 9685.477	 1.15140	 2.4427e-03	 2.2764e-03	 9686.55250	 1.07573	 9686.01483		 0.53806
8	 176	 9685.793	 1.12076	 2.4227e-03	 2.2884e-03	 9685.60590	 -0.18759	 9685.85446		 0.06097
8	 177	 9685.489	 1.06789	 2.3928e-03	 2.3155e-03	 9685.58624	 0.09717	 9685.80877		 0.31970
8	 178	 9685.312	 1.10356	 2.3967e-03	 2.2815e-03	 9684.62973	 -0.68263	 9685.46481		 0.15244
8	 179	 9685.748	 1.06154	 2.3858e-03	 2.3156e-03	 9685.07704	 -0.67112	 9685.74902		 0.00086
8	 181	 9685.747	 1.10816	 2.3803e-03	 2.2611e-03	 9685.64155	 -0.10541	 9685.38733		 -0.35963
8	 182	 9685.340	 1.11030	 2.4136e-03	 2.2906e-03	 9684.33568	 -1.00389	 9684.58031		 -0.75926
8	 183	 9685.815	 1.15049	 2.4393e-03	 2.2742e-03	 9685.83492	 0.01963	 9685.67030		 -0.14500
8	 184	 9685.118	 1.15278	 2.3938e-03	 2.2295e-03	 9686.39624	 1.27863	 9685.50907		 0.39147
8	 186	 9685.242	 1.03261	 2.3796e-03	 2.3417e-03	 9685.52028	 0.27869	 9686.07826		 0.83667
8	 187	 9685.689	 1.09387	 2.4434e-03	 2.3362e-03	 9686.21215	 0.52337	 9685.82165		 0.13287
8	 188	 9685.398	 1.09001	 2.3666e-03	 2.2668e-03	 9685.53827	 0.14014	 9685.28138		 -0.11675
8	 189	 9685.705	 1.14413	 2.4504e-03	 2.2908e-03	 9685.35006	 -0.35534	 9685.46374		 -0.24167
#8	 191	 9693.077	 3.67834	 2.2825e-03	 1.1901e-03	 10716.22832	 1023.15110	 11696.41262		 2003.33540
8	 192	 9685.964	 1.10078	 2.3732e-03	 2.2620e-03	 9685.96942	 0.00568	 9686.33811		 0.37436
8	 193	 9685.266	 1.07780	 2.4021e-03	 2.3138e-03	 9685.76721	 0.50119	 9685.51772		 0.25170
8	 194	 9685.471	 1.12730	 2.4125e-03	 2.2722e-03	 9684.56839	 -0.90232	 9685.29619		 -0.17452
8	 196	 9685.512	 0.97796	 2.3324e-03	 2.3586e-03	 9685.23343	 -0.27821	 9685.11288		 -0.39876
8	 197	 9685.277	 1.10616	 2.3794e-03	 2.2623e-03	 9685.04216	 -0.23490	 9685.65435		 0.37729
8	 198	 9685.692	 1.11619	 2.4280e-03	 2.2982e-03	 9685.26100	 -0.43063	 9685.66208		 -0.02955
8	 199	 9685.408	 1.14873	 2.4290e-03	 2.2663e-03	 9685.43523	 0.02722	 9685.61304		 0.20503
