21382.4943492 10.7149317053 2.46895076193 0.00204199535024
21382.6018331 10.5398590211 1.31104099788 0.00148801281277
21382.7638119 10.6498898677 2.06102437246 0.00186569263937
21382.4322249 10.8083570467 1.18372269517 0.00141391571512
21382.8347397 10.4793430894 1.5069661947 0.00159532910832
21382.4878956 10.6512969315 1.16146396372 0.00140055898567
21382.899673 10.4795920971 1.15355869764 0.00139578453909
21382.3387746 10.5295046691 1.96896656502 0.00182355012323
21382.4860543 10.6495666449 1.03915202009 0.00132476265685
21382.569733 10.6867626226 1.40770802058 0.00154189509507
21382.6965729 10.6446920657 1.15901582396 0.0013990821543
21382.4807471 10.5796008616 2.22336470459 0.0019377774063
21382.777065 10.633157673 1.93234612304 0.00180651259763
21382.3354996 10.6443335812 3.9771801402 0.00259170857376
21382.5849045 10.6507754182 1.21331124287 0.00143147789279
21382.5509788 10.8425658687 1.05576907923 0.001335312774
21382.4014393 10.7196824158 4.35864683282 0.00271315356028
21382.5045029 10.6507833481 2.16643761491 0.00191280909523
21382.4466556 10.5966622379 0.98976530933 0.00129289914534
21382.4363722 10.8170265143 1.34479487483 0.00150704616797
21382.7824764 10.6201357947 1.10359217098 0.0013652206221
21382.6752768 10.7891643836 1.08543472293 0.00135394302608
21382.585292 10.7107227362 5.2340378186 0.00297315097177
21382.4425076 10.583829113 1.23011065819 0.00144135389182
21382.3243321 10.4732197321 1.60704846147 0.00164745295277
21382.4118308 10.6578596382 5.43649374212 0.00303010711093
21382.8085202 10.5022908808 1.96028772647 0.00181952674981
21382.503304 10.5940851332 1.2553866007 0.00145608684693
21382.3349041 10.6258634058 2.0798889149 0.00187421152663
21382.7346252 10.6485292296 1.13614284964 0.00138520804176
21382.8418888 10.5705672609 2.11135550169 0.00188833575529
21382.8446682 10.526311246 1.94113484903 0.001810616141
21382.4681211 10.6054193209 2.85147312303 0.00219448782433
21382.564623 10.6723699143 1.16552355432 0.00140300449269
21382.9334865 10.6817410049 1.17519359366 0.00140881264819
21382.429115 10.713891572 4.25481660903 0.00268064286122
21382.5319758 10.7672524091 6.31057947415 0.00326462389178
21382.2618598 10.6375435481 1.83320083288 0.00175955787982
21382.8007242 10.7062466226 1.07386306152 0.00134670659311
21382.5507839 10.5587104381 1.12489048537 0.00137833141929
21337.060248 29395.7064441 0.950327424242 0.00126687908225
21382.6354188 10.4933941332 1.15763267966 0.00139824708796
21382.6844818 10.4242890983 1.04106076603 0.00132597878076
21382.4138537 10.7023980603 4.4981907368 0.00275624277136
21382.6464773 10.7031571627 1.16683899101 0.00140379600098
21382.5801896 10.4995903335 1.83207065228 0.00175901540659
21382.2923356 10.4826138928 2.23338078472 0.00194213726771
21382.5349961 10.6741263886 1.11857362419 0.00137445593718
21382.5356712 10.4917939981 2.04731238005 0.00185947605706
21382.3259523 10.7788400963 0.983222555731 0.00128861876371
21382.4257121 10.7596880518 1.02953033676 0.00131861529376
21382.7461075 10.6981199076 1.27643911852 0.00146824519102
21382.5354611 10.5865513991 1.24773754954 0.00145164411188
21382.3183835 10.6542281866 5.51980716948 0.003053236795
21383.242031 10.6736074907 4.81090950922 0.00285044147432
21382.2608672 10.4725793063 4.52551929469 0.00276460280806
21382.7446923 10.8118124317 1.89924888551 0.00179097479736
21382.3602679 10.5658470725 1.10264131336 0.0013646323567
21382.7494019 10.5450146039 1.15310379648 0.00139550930098
21382.3751281 10.602417106 4.28067899019 0.00268877749811
21382.9738869 10.6103837561 5.05997423886 0.00292329529287
21382.7469955 10.584552773 3.52556654617 0.00244013015889
21382.7362486 10.7058172719 1.22043875177 0.00143567629255
21383.1652246 10.5691844395 6.36783883571 0.00327940131143
21382.8937048 10.6595357749 1.31614279636 0.00149090523582
21382.3539636 10.8200953364 1.05033912512 0.00133187450607
21382.3922694 10.6564105012 1.14979994007 0.00139350867032
21382.4222034 10.7015871554 2.04901383272 0.00186024857069
21382.5905951 10.7410864623 1.94237313285 0.00181119356075
21382.5444432 10.7148701837 5.28247402993 0.0029868761817
21382.5836381 10.6838030513 1.1266402281 0.00137940298506
21382.3959635 10.659594908 1.34587865368 0.00150765331478
21382.5204167 10.678024481 1.09417073921 0.00135938064664
21382.6650548 10.5878918923 1.2604841298 0.0014590400908
21382.5057405 10.4761595211 1.11901928675 0.00137472971556
21382.4063456 10.7153587419 4.62126491754 0.00279369484947
21382.799898 10.6817738262 1.82617346836 0.00175618211019
